Protein ID,Gene,Protein Length,Protein Existence,Description,Protein Probability,Top Peptide Probability,MCF7Kelly10c_5 Intensity,MCF7Kelly10c_6 Intensity,MCF7Kelly10c_7 Intensity,MCF7Kelly10c_8 Intensity,MCF7Kelly1c_5 Intensity,MCF7Kelly1c_6 Intensity,MCF7Kelly1c_7 Intensity,MCF7Kelly1c_8 Intensity,MCF7Kelly2c_5 Intensity,MCF7Kelly2c_6 Intensity,MCF7Kelly2c_7 Intensity,MCF7Kelly2c_8 Intensity
Q86UD0,SAPCD2,394,1:Experimental evidence at protein level,Suppressor APC domain-containing protein 2,0.9523,0.999,0,8259.949,10691.387,7226.683,0,0,0,0,0,0,0,0
Q86UE4,MTDH,582,1:Experimental evidence at protein level,Protein LYRIC,1,0.999,218406.48,221864.02,257465.7,194402.7,0,0,7343.902,14649.119,16807.072,2554.3855,2076.0955,33661.83
Q86UE8-2,TLK2,750,,Isoform 2 of Serine/threonine-protein kinase tousled-like 2,0.9431,0.9988,0,0,0,5517.1875,0,0,0,0,0,0,0,0
Q86UP2-2,KTN1,1300,,Isoform 2 of Kinectin,1,0.999,319380.5,366226.56,425672.88,588585.9,16722.24,14140.978,23102.168,21152.523,41035.23,0,16252.491,30958.658
Q86UU0-2,BCL9L,1494,,Isoform 2 of B-cell CLL/lymphoma 9-like protein,0.9382,0.9987,0,0,0,0,0,0,0,0,0,0,0,5112.235
Q86UV5-2,USP48,983,,Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 48,1,0.999,0,0,4376.9043,19620.932,0,0,0,0,0,0,0,0
Q86UY8-2,NT5DC3,464,,Isoform 2 of 5'-nucleotidase domain-containing protein 3,0.9524,0.999,5861.5137,6985.3574,6999.474,6791.894,0,0,0,0,0,0,0,0
Q86V21,AACS,672,1:Experimental evidence at protein level,Acetoacetyl-CoA synthetase,1,0.999,97378.02,127573.63,115147.45,169131.78,4491.6807,0,0,0,16327.83,0,8285.928,13330.682
Q86V81,ALYREF,257,1:Experimental evidence at protein level,THO complex subunit 4,1,0.999,525456.94,519100.94,628068.1,523047.66,47698.426,80610.21,71050.24,59005.105,149082.33,107505.664,129812.734,162548.28
Q86V87,FAM160B2,743,2:Experimental evidence at transcript level,Protein FAM160B2,0.9521,0.999,0,1895.3151,0,0,0,0,0,0,0,0,0,0
Q86V88-2,MDP1,127,,Isoform 2 of Magnesium-dependent phosphatase 1,1,0.999,0,5641.4595,13920.732,5735.809,0,0,0,0,0,0,0,0
Q86VM9,ZC3H18,953,1:Experimental evidence at protein level,Zinc finger CCCH domain-containing protein 18,1,0.999,32202.877,30074.254,25036.172,32021.91,0,0,0,0,2580.891,0,0,0
Q86VN1,VPS36,386,1:Experimental evidence at protein level,Vacuolar protein-sorting-associated protein 36,0.9985,0.999,0,6479.788,0,0,0,0,0,0,0,0,0,4996.203
Q86VP6,CAND1,1230,1:Experimental evidence at protein level,Cullin-associated NEDD8-dissociated protein 1,1,0.999,532443.25,984469.5,936448.3,721286.4,35858.082,104347.14,0,0,204609.2,230585.2,105549.555,215252.58
Q86VR2,RETREG3,466,1:Experimental evidence at protein level,Reticulophagy regulator 3,0.9486,0.9989,0,0,5678.7275,0,0,0,0,0,0,0,0,0
Q86VY4,TSPYL5,417,1:Experimental evidence at protein level,Testis-specific Y-encoded-like protein 5,0.9524,0.999,0,0,3944.1423,0,0,0,0,0,0,0,0,0
Q86W42-2,THOC6,317,,Isoform 2 of THO complex subunit 6 homolog,1,0.999,17036.078,5140.5225,5797.524,11454.649,0,0,0,0,0,0,0,0
Q86W50,METTL16,562,1:Experimental evidence at protein level,RNA N6-adenosine-methyltransferase METTL16,0.7142,0.9921,0,0,24909.494,22244.441,0,20346.434,0,0,0,0,16437.04,0
Q86WA6-2,BPHL,274,,Isoform 2 of Valacyclovir hydrolase,0.9441,0.9988,8027.1055,0,0,0,0,0,0,0,0,0,0,0
Q86WJ1,CHD1L,897,1:Experimental evidence at protein level,Chromodomain-helicase-DNA-binding protein 1-like,1,0.999,0,10085.894,0,1432.615,0,0,0,0,0,0,0,0
Q86WQ0-2,NR2C2AP,167,,Isoform 2 of Nuclear receptor 2C2-associated protein,1,0.999,12558.473,37027.977,64362.805,27627.61,0,0,0,0,2376.456,8351.346,0,2928.284
Q86WR0,CCDC25,208,1:Experimental evidence at protein level,Coiled-coil domain-containing protein 25,0.8914,0.9976,0,14462.482,0,14732.867,0,0,0,0,0,0,0,0
Q86X29-4,LSR,630,,Isoform 4 of Lipolysis-stimulated lipoprotein receptor,1,0.999,18946.895,40336.46,41180.227,21633.094,0,0,0,0,4468.2695,0,0,0
Q86X55-1,CARM1,585,,Isoform 1 of Histone-arginine methyltransferase CARM1,1,0.999,16409.797,35452.75,32717.664,28367.707,3144.021,0,0,0,0,0,0,0
Q86X83-2,COMMD2,169,,Isoform 2 of COMM domain-containing protein 2,0.5651,0.9848,0,0,0,9003.715,0,0,0,0,0,0,0,0
Q86XL3-3,ANKLE2,293,,Isoform 3 of Ankyrin repeat and LEM domain-containing protein 2,0.9935,0.9975,0,0,0,0,0,0,0,0,0,0,0,30760.188
Q86XP3,DDX42,938,1:Experimental evidence at protein level,ATP-dependent RNA helicase DDX42,1,0.999,142310.25,147267.72,173806.8,120181.82,0,0,0,0,0,35439.42,0,7303.7324
Q86XR7-2,TICAM2,404,,Isoform 2 of TIR domain-containing adapter molecule 2,1,0.999,55235.88,98519.016,96987.625,68739.57,0,5609.999,0,0,28699.21,8778.674,0,22420.98
Q86XZ4,SPATS2,545,1:Experimental evidence at protein level,Spermatogenesis-associated serine-rich protein 2,1,0.999,0,12842.11,0,5874.585,0,0,0,0,0,0,0,0
Q86Y39,NDUFA11,141,1:Experimental evidence at protein level,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,1,0.999,34547.14,33763.094,28433.117,36043.29,0,0,0,0,0,0,0,0
Q86Y56-2,DNAAF5,843,,"Isoform 2 of Dynein assembly factor 5, axonemal",0.9519,0.999,0,0,3852.0786,0,0,0,0,0,0,0,0,0
Q86Y79,PTRH1,214,1:Experimental evidence at protein level,Probable peptidyl-tRNA hydrolase,1,0.999,3506.6855,0,0,6591.477,0,0,0,0,14573.152,0,0,0
Q86Y82,STX12,276,1:Experimental evidence at protein level,Syntaxin-12,1,0.999,0,11189.969,0,23530.352,0,0,0,0,0,0,30639.629,26141.15
Q86YN1,DOLPP1,238,2:Experimental evidence at transcript level,Dolichyldiphosphatase 1,1,0.999,12037.97,25970.104,13409.477,15813.904,0,0,0,0,2340.69,0,0,0
Q86YP4-2,GATAD2A,608,,Isoform 2 of Transcriptional repressor p66-alpha,1,0.999,32953.973,56514.805,47419.215,44349.67,0,0,0,0,0,0,0,0
Q86YV9,HPS6,775,1:Experimental evidence at protein level,Hermansky-Pudlak syndrome 6 protein,0.8172,0.9955,0,0,0,2988.1318,0,0,0,0,0,0,0,0
Q86YZ3,HRNR,2850,1:Experimental evidence at protein level,Hornerin,0.9523,0.999,7966.3857,4574.0674,0,10075.02,3774.5996,0,0,0,0,0,0,0
Q8IU81,IRF2BP1,584,1:Experimental evidence at protein level,Interferon regulatory factor 2-binding protein 1,1,0.999,0,0,9911.112,16743.078,0,0,0,0,0,0,0,0
Q8IUE6,HIST2H2AB,130,1:Experimental evidence at protein level,Histone H2A type 2-B,0.9991,0.999,807998.6,750731.44,837892.2,716436.75,70517.875,106662.625,73256.78,243670,284085.06,176758.19,205769.89,228360.38
Q8IUR0,TRAPPC5,188,1:Experimental evidence at protein level,Trafficking protein particle complex subunit 5,0.9426,0.9988,0,0,0,5303.9854,0,0,0,0,0,0,0,0
Q8IV08,PLD3,490,1:Experimental evidence at protein level,5'-3' exonuclease PLD3,1,0.999,26446.395,0,21789.68,32768.867,0,0,0,0,0,0,0,0
Q8IV36-2,HID1,787,,Isoform 2 of Protein HID1,1,0.999,87573.375,94993.48,139188.19,97315.76,0,4982.664,0,0,15830.613,0,0,31241.19
Q8IV50,LYSMD2,215,1:Experimental evidence at protein level,LysM and putative peptidoglycan-binding domain-containing protein 2,0.9158,0.9982,0,0,14757.685,9157.235,0,0,0,0,0,0,0,0
Q8IVD9,NUDCD3,361,1:Experimental evidence at protein level,NudC domain-containing protein 3,1,0.999,19804.176,25587.168,52418.305,23375.91,0,0,0,0,0,0,0,0
Q8IVH2-2,FOXP4,678,,Isoform 2 of Forkhead box protein P4,0.8551,0.9966,0,8452.034,0,0,0,0,0,0,0,0,0,0
Q8IVQ6,ZDHHC21,265,2:Experimental evidence at transcript level,Palmitoyltransferase ZDHHC21,0.8872,0.9975,0,0,0,1905.9299,0,0,0,0,0,0,0,0
Q8IVS2-2,MCAT,180,,"Isoform 2 of Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",0.9458,0.9989,0,16190.846,0,0,0,0,0,0,0,0,0,0
Q8IVT2,MISP,679,1:Experimental evidence at protein level,Mitotic interactor and substrate of PLK1,1,0.999,0,15637.674,6565.4473,14802.205,0,0,0,0,0,0,0,0
Q8IWA5-2,SLC44A2,711,,Isoform 2 of Choline transporter-like protein 2,0.9986,0.999,0,10623.84,10766.161,6314.4307,0,0,0,0,0,0,0,0
Q8IWB7,WDFY1,410,1:Experimental evidence at protein level,WD repeat and FYVE domain-containing protein 1,0.665,0.99,0,0,0,0,0,0,0,0,3170.9812,0,0,0
Q8IWS0-3,PHF6,364,,Isoform 3 of PHD finger protein 6,0.5417,0.9834,0,9001.596,0,0,0,0,0,0,0,0,0,0
Q8IWX8,CHERP,916,1:Experimental evidence at protein level,Calcium homeostasis endoplasmic reticulum protein,1,0.999,53975.977,49558.11,68431.42,68738.54,0,0,10827.152,0,7812.2793,0,0,3852.162
Q8IWZ8,SUGP1,645,1:Experimental evidence at protein level,SURP and G-patch domain-containing protein 1,0.7133,0.992,6637.627,0,0,0,0,0,0,0,0,0,0,0
Q8IX12-2,CCAR1,1135,,Isoform 2 of Cell division cycle and apoptosis regulator protein 1,1,0.999,58930.33,48680.094,78692.84,61172.945,0,0,0,0,1736.6665,0,0,0
Q8IX18-2,DHX40,732,,Isoform 2 of Probable ATP-dependent RNA helicase DHX40,0.9317,0.9985,0,0,0,4367.4136,0,0,0,0,0,0,0,0
Q8IXB1-2,DNAJC10,747,,Isoform 2 of DnaJ homolog subfamily C member 10,1,0.999,27303.852,45705.125,38359.47,50229.562,0,0,0,0,0,0,1672.8016,5249.415
Q8IXI1,RHOT2,618,1:Experimental evidence at protein level,Mitochondrial Rho GTPase 2,1,0.999,23403.453,30378.33,45604.895,17657.129,0,0,0,0,0,4077.544,0,14153.217
Q8IXM2-3,BAP18,192,,Isoform 3 of Chromatin complexes subunit BAP18,1,0.999,34012.945,64347.07,38546.25,18951.648,0,0,0,0,9846.283,0,0,0
Q8IXM3,MRPL41,137,1:Experimental evidence at protein level,"39S ribosomal protein L41, mitochondrial",1,0.999,50615.504,12581.554,26751.783,31930.998,0,0,0,0,0,0,0,0
Q8IXM6-2,NRM,203,,Isoform 2 of Nurim,0.9524,0.999,6654.331,6337.8135,0,0,0,0,0,0,0,0,0,0
Q8IXQ6-2,PARP9,819,,Isoform 2 of Protein mono-ADP-ribosyltransferase PARP9,1,0.999,3530.6987,9445.587,25283.238,9004.327,0,0,0,0,0,0,0,2761.8418
Q8IXT1,DDIAS,998,2:Experimental evidence at transcript level,DNA damage-induced apoptosis suppressor protein,0.7845,0.9945,0,14599.826,27831.914,0,0,0,0,0,46579.848,33348.273,0,0
Q8IXT5,RBM12B,1001,1:Experimental evidence at protein level,RNA-binding protein 12B,1,0.999,7872.5674,0,7339.379,5898.4907,0,0,0,0,0,0,0,0
Q8IY37,DHX37,1157,1:Experimental evidence at protein level,Probable ATP-dependent RNA helicase DHX37,1,0.999,5672.164,0,6471.406,7929.983,0,0,0,0,0,0,0,0
Q8IY57-3,YAF2,138,,Isoform 3 of YY1-associated factor 2,0.9524,0.999,0,0,8929.315,0,0,0,0,0,0,0,0,0
Q8IY67-2,RAVER1,739,,Isoform 2 of Ribonucleoprotein PTB-binding 1,1,0.999,46863.133,94178.11,119526.09,58442.133,0,0,0,0,4948.141,0,0,9645.281
Q8IY81,FTSJ3,847,1:Experimental evidence at protein level,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3,1,0.999,131950.77,128569.305,151060.31,207395.75,0,0,0,0,5450.3374,0,0,17506.086
Q8IY95-2,TMEM192,267,,Isoform 2 of Transmembrane protein 192,0.9518,0.999,0,17446.826,19002.754,0,0,0,0,0,0,0,0,0
Q8IYB3-2,SRRM1,902,,Isoform 2 of Serine/arginine repetitive matrix protein 1,1,0.999,21823.545,24827.508,25703.371,29685.725,0,0,0,0,0,0,0,0
Q8IYB5-2,SMAP1,440,,Isoform 2 of Stromal membrane-associated protein 1,1,0.999,8842.282,0,8082.509,0,0,0,0,0,0,0,0,0
Q8IYD1,GSPT2,628,1:Experimental evidence at protein level,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,0.9991,0.9889,0,0,0,0,4167.259,0,0,0,0,0,0,0
Q8IYF3-2,TEX11,615,,Isoform 2 of Testis-expressed protein 11,0.4935,0.9799,0,0,0,0,14279.373,0,0,0,0,0,0,0
Q8IYL3,C1orf174,243,1:Experimental evidence at protein level,UPF0688 protein C1orf174,0.8709,0.997,0,3949.0403,0,0,0,0,0,0,0,0,0,0
Q8IYQ7,THNSL1,743,1:Experimental evidence at protein level,Threonine synthase-like 1,1,0.999,31514.887,10385.971,0,30275.168,0,0,34185.523,0,0,0,0,0
Q8IYS2-2,KIAA2013,667,,Isoform 2 of Uncharacterized protein KIAA2013,1,0.999,14990.555,0,22349.012,8669.309,0,0,0,0,0,0,0,0
Q8IYU8,MICU2,434,1:Experimental evidence at protein level,"Calcium uptake protein 2, mitochondrial",0.9524,0.999,0,0,6510.545,0,0,0,0,0,0,0,0,0
Q8IZ21-2,PHACTR4,712,,Isoform 2 of Phosphatase and actin regulator 4,0.9417,0.9988,0,15189.175,0,0,0,0,0,0,0,0,0,0
Q8IZ83-3,ALDH16A1,751,,Isoform 3 of Aldehyde dehydrogenase family 16 member A1,1,0.999,13099.184,40376.207,9536.046,9675.028,0,0,0,0,0,0,0,0
Q8IZL8,PELP1,1130,1:Experimental evidence at protein level,"Proline-, glutamic acid- and leucine-rich protein 1",1,0.999,14565.085,4884.135,6278.5845,15937.566,0,0,0,0,0,0,0,0
Q8IZP0-10,ABI1,388,,Isoform 10 of Abl interactor 1,1,0.999,35351.45,26540.693,32951.258,30207.867,0,0,0,0,12689.945,0,0,10623.886
Q8N0W3-2,FCSK,1090,,Isoform 2 of L-fucose kinase,0.9519,0.999,0,6747.491,0,0,0,0,0,0,0,0,0,0
Q8N0Z6,TTC5,440,1:Experimental evidence at protein level,Tetratricopeptide repeat protein 5,0.9476,0.9989,0,4485.414,0,0,0,0,0,0,0,0,0,0
Q8N131-2,TMEM123,189,,Isoform 2 of Porimin,0.9508,0.999,0,13490.116,14592.221,0,0,0,0,0,0,0,0,0
Q8N163,CCAR2,923,1:Experimental evidence at protein level,Cell cycle and apoptosis regulator protein 2,1,0.999,316574.78,261215.47,299952.16,294566.6,0,0,16164.883,3685.7627,32311.984,9094.176,23957.395,59135.72
Q8N183,NDUFAF2,169,1:Experimental evidence at protein level,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2,1,0.999,66762.41,28085.373,76053.6,100080.59,0,0,0,0,0,0,0,5677.9233
Q8N1B4-2,VPS52,598,,Isoform 2 of Vacuolar protein sorting-associated protein 52 homolog,0.9806,0.9942,9923.189,253283.22,16921.299,11413.051,0,0,0,0,0,0,0,0
Q8N1F7,NUP93,819,1:Experimental evidence at protein level,Nuclear pore complex protein Nup93,1,0.999,89990.27,150218.95,155225.64,118966.36,0,4302.9834,0,0,5258.456,0,4839.577,12591.925
Q8N1G0-2,ZNF687,1103,,Isoform 2 of Zinc finger protein 687,1,0.999,0,0,11667.858,13124.232,0,0,0,0,0,0,0,0
Q8N1G2,CMTR1,835,1:Experimental evidence at protein level,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,1,0.999,0,15639.662,9986.795,7581.7075,0,0,0,0,0,0,0,0
Q8N1G4,LRRC47,583,1:Experimental evidence at protein level,Leucine-rich repeat-containing protein 47,1,0.999,45936.6,86770.805,74977.71,51495.89,0,0,0,0,0,0,0,21573.273
Q8N1N4,KRT78,520,1:Experimental evidence at protein level,"Keratin, type II cytoskeletal 78",1,0.999,0,0,0,0,79092.02,0,0,0,0,0,0,0
Q8N201,INTS1,2190,1:Experimental evidence at protein level,Integrator complex subunit 1,0.9999,0.9989,1586.4316,0,0,0,0,0,0,0,0,0,0,0
Q8N2F6-2,ARMC10,308,,Isoform 2 of Armadillo repeat-containing protein 10,0.9984,0.9986,11321.055,0,7927.963,0,0,0,0,0,0,0,0,0
Q8N2K0-2,ABHD12,404,,Isoform 2 of Lysophosphatidylserine lipase ABHD12,0.9515,0.999,0,0,5387.9824,0,0,0,0,0,0,0,0,0
Q8N335,GPD1L,351,1:Experimental evidence at protein level,Glycerol-3-phosphate dehydrogenase 1-like protein,1,0.999,24543.316,86730.8,37236.016,61839.82,0,0,0,0,3891.709,0,0,0
Q8N357,SLC35F6,371,1:Experimental evidence at protein level,Solute carrier family 35 member F6,0.9505,0.999,0,4556.0244,0,4490.004,0,0,0,0,0,0,0,0
Q8N3C0,ASCC3,2202,1:Experimental evidence at protein level,Activating signal cointegrator 1 complex subunit 3,1,0.999,0,2782.5886,11887.948,1568.0061,0,0,0,0,0,31386.424,0,0
Q8N3D4,EHBP1L1,1523,1:Experimental evidence at protein level,EH domain-binding protein 1-like protein 1,0.9524,0.999,0,0,1966.1584,0,0,0,0,0,0,0,0,0
Q8N3U4-2,STAG2,1268,,Isoform 2 of Cohesin subunit SA-2,1,0.999,28943.201,36689.785,36994.637,33725.01,0,0,0,0,0,0,0,0
Q8N488,RYBP,228,1:Experimental evidence at protein level,RING1 and YY1-binding protein,1,0.999,7930.922,12816.866,10091.879,0,0,0,0,0,0,0,0,0
Q8N490-2,PNKD,142,,Isoform 2 of Probable hydrolase PNKD,1,0.999,29983.867,10484.355,20927.766,7072.072,0,0,0,0,0,0,0,0
Q8N4H5-2,TOMM5,92,,Isoform 2 of Mitochondrial import receptor subunit TOM5 homolog,1,0.9983,0,16109.815,0,36508.797,0,0,0,0,0,0,0,0
Q8N4P3-2,HDDC3,140,,"Isoform 2 of Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1",0.9524,0.999,6250.297,15328.949,9037.574,0,0,0,0,0,0,0,0,0
Q8N4Q0,ZADH2,377,1:Experimental evidence at protein level,Prostaglandin reductase 3,0.9524,0.999,14928.204,20857.371,21755.316,21082.84,0,0,0,2405.489,0,0,0,0
Q8N4V1-2,MMGT1,196,,Isoform 2 of Membrane magnesium transporter 1,1,0.999,51472.418,58391.824,64212.168,60217.96,0,0,4852.041,0,12024.246,0,8918.26,13771.478
Q8N511,TMEM199,208,1:Experimental evidence at protein level,Transmembrane protein 199,0.9444,0.9988,0,13563.261,0,13345.121,0,0,0,0,0,0,0,0
Q8N543-2,OGFOD1,402,,Isoform 2 of Prolyl 3-hydroxylase OGFOD1,0.9524,0.999,15132.996,20373.527,25005.652,0,0,0,0,0,7809.8633,0,0,0
Q8N573-2,OXR1,839,,Isoform 2 of Oxidation resistance protein 1,1,0.9989,15355.213,18467.111,36526.375,0,0,0,0,0,0,0,0,0
Q8N5C7-2,DTWD1,217,,Isoform 2 of DTW domain-containing protein 1,0.951,0.999,0,0,11374.586,0,0,0,0,0,0,0,0,0
Q8N5I2,ARRDC1,433,1:Experimental evidence at protein level,Arrestin domain-containing protein 1,0.938,0.9987,0,7623.025,9031.945,0,0,0,0,0,0,0,0,0
Q8N5I4,DHRSX,330,1:Experimental evidence at protein level,Dehydrogenase/reductase SDR family member on chromosome X,0.9523,0.999,0,10690.853,0,0,0,0,0,0,0,0,0,0
Q8N5M1,ATPAF2,289,1:Experimental evidence at protein level,ATP synthase mitochondrial F1 complex assembly factor 2,0.9832,0.9862,0,6317.7646,0,5777.0044,0,0,0,0,0,0,0,0
Q8N5M4,TTC9C,171,1:Experimental evidence at protein level,Tetratricopeptide repeat protein 9C,1,0.999,0,33037.54,22790.426,10325.055,0,0,0,0,0,0,0,0
Q8N5M9,JAGN1,183,1:Experimental evidence at protein level,Protein jagunal homolog 1,0.9523,0.999,11462.101,16483.363,14159.385,14501.377,0,0,0,0,0,0,0,0
Q8N5N7-2,MRPL50,135,,"Isoform 2 of 39S ribosomal protein L50, mitochondrial",1,0.999,11415.287,16841.963,28958.406,32132.979,0,0,0,0,0,0,0,0
Q8N668-2,COMMD1,159,,Isoform 2 of COMM domain-containing protein 1,0.9999,0.999,8732.693,6639.6772,7473.2275,6933.3506,0,0,0,0,0,0,0,0
Q8N684-2,CPSF7,462,,Isoform 2 of Cleavage and polyadenylation specificity factor subunit 7,1,0.999,47560.676,81554.484,60622.848,41617.55,0,4082.1785,0,0,14948.276,0,8263.284,2024.2755
Q8N6H7,ARFGAP2,521,1:Experimental evidence at protein level,ADP-ribosylation factor GTPase-activating protein 2,1,0.999,52872.773,182039.19,174338.98,125253.445,0,0,0,0,8507.594,0,7986.2783,163880.67
Q8N6M0-2,OTUD6B,192,,Isoform 2 of Deubiquitinase OTUD6B,0.9524,0.999,12422.007,21264.818,22211.387,17447.043,0,0,0,0,0,0,0,0
Q8N6N7,ACBD7,88,1:Experimental evidence at protein level,Acyl-CoA-binding domain-containing protein 7,0.9524,0.999,9387.913,0,13724.851,0,0,0,0,0,0,0,0,0
Q8N6R0-3,EEF1AKNMT,613,,Isoform 3 of eEF1A lysine and N-terminal methyltransferase,1,0.999,4521.4707,33829.82,6947.3936,4675.2534,0,0,0,0,0,0,0,0
Q8N6T3,ARFGAP1,406,1:Experimental evidence at protein level,ADP-ribosylation factor GTPase-activating protein 1,1,0.999,74627.63,164319.42,152860.44,108645.16,5763.1787,8373.556,0,0,22946.488,0,10939.325,14773.852
Q8N766-2,EMC1,992,,Isoform 2 of ER membrane protein complex subunit 1,1,0.999,230163.42,305247.3,319634,233021.69,3055.4043,5042.447,4286.6094,7101.6885,45635.66,13101.703,10445.709,43240.367
Q8N7H5-3,PAF1,485,,Isoform 3 of RNA polymerase II-associated factor 1 homolog,1,0.999,55056.133,66466.25,93113.17,74244.3,0,0,0,0,7136.541,0,0,3892.804
Q8N806,UBR7,425,1:Experimental evidence at protein level,Putative E3 ubiquitin-protein ligase UBR7,1,0.999,5869.9263,31923.129,10005.526,0,0,0,0,0,0,0,0,0
Q8N8N7,PTGR2,351,1:Experimental evidence at protein level,Prostaglandin reductase 2,1,0.999,14213.58,54220.582,22540.312,17218.768,0,0,0,0,0,0,0,6070.616
Q8N8R3,SLC25A29,303,1:Experimental evidence at protein level,Mitochondrial basic amino acids transporter,1,0.999,6510.45,11298.843,9279.459,10145.061,0,0,0,0,0,0,0,0
Q8N8S7-2,ENAH,570,,Isoform 2 of Protein enabled homolog,0.9999,0.999,0,8162.585,5813.4194,3442.0552,0,0,0,0,0,0,0,0
Q8N983-4,MRPL43,159,,"Isoform 4 of 39S ribosomal protein L43, mitochondrial",1,0.999,0,11680.9,9354.386,17604.467,0,0,0,0,0,0,0,0
Q8N9N5-2,BANP,469,,Isoform 2 of Protein BANP,0.9522,0.999,0,0,0,0,0,0,0,0,0,0,0,0
Q8N9T8,KRI1,703,1:Experimental evidence at protein level,Protein KRI1 homolog,0.9524,0.999,0,5841.6943,0,4784.627,0,0,0,0,0,0,0,0
Q8NAB2,KBTBD3,612,2:Experimental evidence at transcript level,Kelch repeat and BTB domain-containing protein 3,0.8039,0.9951,89297.63,99480.76,98970.72,93903.19,8198.217,17146.176,16001.49,11805.464,25527.18,21442.379,16190.707,24646.883
Q8NAV1,PRPF38A,312,1:Experimental evidence at protein level,Pre-mRNA-splicing factor 38A,0.9524,0.999,0,11126.16,0,8437.981,0,0,0,0,0,0,0,0
Q8NB90-2,SPATA5,790,,Isoform 2 of ATPase family protein 2 homolog,0.9898,0.999,0,0,1977.4065,1821.843,0,0,0,0,0,0,0,0
Q8NBF2,NHLRC2,726,1:Experimental evidence at protein level,NHL repeat-containing protein 2,1,0.999,0,26627.2,8728.457,19920.479,0,0,0,0,0,0,0,0
Q8NBF6-2,AVL9,591,,Isoform 2 of Late secretory pathway protein AVL9 homolog,0.9477,0.9989,0,7272.296,7731.8145,8267.941,0,0,0,0,0,0,0,0
Q8NBJ4-2,GOLM1,391,,Isoform 2 of Golgi membrane protein 1,1,0.999,16143.593,9723.618,5946.4883,27469.254,0,0,0,0,0,0,0,0
Q8NBJ5,COLGALT1,622,1:Experimental evidence at protein level,Procollagen galactosyltransferase 1,1,0.999,12967.322,36987.836,35608.98,24390.14,0,0,0,0,0,0,0,0
Q8NBJ7-2,SUMF2,213,,Isoform 2 of Inactive C-alpha-formylglycine-generating enzyme 2,1,0.999,11492.43,8162.343,0,11974.755,0,0,0,0,0,0,0,0
Q8NBM4-2,UBAC2,309,,Isoform 2 of Ubiquitin-associated domain-containing protein 2,0.8323,0.996,0,0,0,27363.936,0,0,0,0,0,0,0,0
Q8NBN7-2,RDH13,260,,Isoform 2 of Retinol dehydrogenase 13,0.9385,0.9987,0,5846.01,0,0,0,0,0,0,0,0,0,0
Q8NBS9-2,TXNDC5,324,,Isoform 2 of Thioredoxin domain-containing protein 5,1,0.999,226273.12,255852.03,215788.2,235851.7,5991.367,5134.7,16400.893,14528.522,39397.707,23171.703,7927.885,34224.78
Q8NBT2-2,SPC24,151,,Isoform 2 of Kinetochore protein Spc24,1,0.999,19507.379,20103.562,38219.48,10637.255,0,0,0,0,5707.2827,0,5913.075,12630.7295
Q8NBU5,ATAD1,361,1:Experimental evidence at protein level,ATPase family AAA domain-containing protein 1,0.95,0.9989,0,0,4973.1406,0,0,0,0,0,0,0,0,0
Q8NBX0,SCCPDH,429,1:Experimental evidence at protein level,Saccharopine dehydrogenase-like oxidoreductase,1,0.999,10551.811,11315.004,17511.723,10713.744,0,0,0,0,0,0,0,0
Q8NC51-3,SERBP1,393,,Isoform 3 of Plasminogen activator inhibitor 1 RNA-binding protein,1,0.999,333811.5,537335.75,537486.9,377922,57576.406,108368.17,88769.17,37924.85,177439.36,117446.97,106108.625,158738.92
Q8NC51,SERBP1,408,1:Experimental evidence at protein level,Plasminogen activator inhibitor 1 RNA-binding protein,0.9999,0.9989,0,0,11991.25,0,0,0,0,0,0,0,0,0
Q8NC56-2,LEMD2,201,,Isoform 2 of LEM domain-containing protein 2,0.9479,0.9989,0,0,0,6310.8203,0,0,0,0,0,0,0,0
Q8NC60,NOA1,698,1:Experimental evidence at protein level,Nitric oxide-associated protein 1,0.9253,0.9984,0,0,0,0,0,0,0,0,0,0,0,0
Q8NC96-2,NECAP1,102,,Isoform 2 of Adaptin ear-binding coat-associated protein 1,0.9524,0.999,0,12775.252,12864.421,0,0,0,0,0,0,0,0,0
Q8NCA5,FAM98A,518,1:Experimental evidence at protein level,Protein FAM98A,0.9524,0.999,19244.951,22662.223,19089.213,18787.209,0,0,0,0,0,0,0,0
Q8NCL4,GALNT6,622,2:Experimental evidence at transcript level,Polypeptide N-acetylgalactosaminyltransferase 6,1,0.999,182783.06,235503.5,189345.23,290254.3,0,0,7588.0522,0,20989.021,0,0,15492.427
Q8NCN5,PDPR,879,1:Experimental evidence at protein level,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",0.9524,0.999,0,7102.0815,0,0,0,0,0,0,0,0,0,0
Q8NCW5-2,NAXE,185,,Isoform 2 of NAD(P)H-hydrate epimerase,1,0.999,30112.54,58543.027,16960.545,34122.875,0,0,0,0,0,0,0,0
